Paper,ResearchersIDs
Paper_1999_108,16027787100
Paper_1999_1080,7003822178
Paper_1999_1080,8380286700
Paper_1999_1080,57202895864
Paper_1999_1085,7401993397
Paper_1999_1085,57189072416
Paper_1999_1085,7003636437
Paper_1999_1086,35502206500
Paper_1999_1086,6504437803
Paper_1999_1086,7101852522
Paper_1999_1098,7003498030
Paper_1999_1098,7003704306
Paper_1999_1098,56971706200
Paper_1999_11,35554357500
Paper_1999_11,7801454382
Paper_1999_11,7403094309
Paper_1999_1101,7003592631
Paper_1999_1101,57197473170
Paper_1999_1101,6603628607
Paper_1999_1105,56358039500
Paper_1999_1105,57197649851
Paper_1999_1105,7401484583
Paper_1999_111,7006970978
Paper_1999_111,7004035931
Paper_1999_111,6603323171
Paper_1999_1112,7103171060
Paper_1999_1112,7101987823
Paper_1999_1112,7003327179
Paper_1999_1122,7102816303
Paper_1999_1122,7005256193
Paper_1999_1122,17836195700
Paper_1999_1124,7102162396
Paper_1999_1124,7004769247
Paper_1999_1124,8878461900
Paper_1999_1125,7103171060
Paper_1999_1125,7101987823
Paper_1999_1125,7003327179
Paper_1999_1130,56694123700
Paper_1999_1130,8287012700
Paper_1999_1130,55833958000
Paper_1999_1131,6506015078
Paper_1999_1131,6507512258
Paper_1999_1131,7202396314
Paper_1999_1133,7006943773
Paper_1999_1133,6701738126
Paper_1999_1133,8206566600
Paper_1999_1138,49161121000
Paper_1999_1138,7006034319
Paper_1999_1138,7006456404
Paper_1999_1140,6602125166
Paper_1999_1140,36867818000
Paper_1999_1140,7404486066
Paper_1999_1144,7005263738
Paper_1999_1144,6505593525
Paper_1999_1144,57191438490
Paper_1999_1146,36171602200
Paper_1999_1146,6505950813
Paper_1999_1146,57196590099
Paper_1999_1147,8856998000
Paper_1999_1147,8987296400
Paper_1999_1147,7201954806
Paper_1999_1158,6603895506
Paper_1999_1158,7005578024
Paper_1999_1158,16419003400
Paper_1999_1159,20734343700
Paper_1999_1159,7006156455
Paper_1999_1159,7004714806
Paper_1999_1160,6604040999
Paper_1999_1160,55694198800
Paper_1999_1160,7005401745
Paper_1999_1177,6601981727
Paper_1999_1177,57164565500
Paper_1999_1177,55447151500
Paper_1999_1178,35910496800
Paper_1999_1178,23024052700
Paper_1999_1178,7402579437
Paper_1999_118,6508383525
Paper_1999_118,16215323400
Paper_1999_118,7005598351
Paper_1999_1180,55319818600
Paper_1999_1180,7202542193
Paper_1999_1180,7101601091
Paper_1999_1189,7003757712
Paper_1999_1189,7004109224
Paper_1999_1189,57197229287
Paper_1999_1191,7103233619
Paper_1999_1191,7003958389
Paper_1999_1191,7403479748
Paper_1999_1192,7005367988
Paper_1999_1192,7003395779
Paper_1999_1192,57122472300
Paper_1999_1196,7401576598
Paper_1999_1196,16633864700
Paper_1999_1196,7006750278
Paper_1999_12,7003424940
Paper_1999_12,55390227000
Paper_1999_12,7004382568
Paper_1999_1217,57198193101
Paper_1999_1217,7005892251
Paper_1999_1217,7004060000
Paper_1999_123,7402830874
Paper_1999_123,7003270015
Paper_1999_123,56741426500
Paper_1999_125,57196850036
Paper_1999_125,55230230100
Paper_1999_125,57196192329
Paper_1999_131,7006351052
Paper_1999_131,6507874234
Paper_1999_131,12139399700
Paper_1999_139,56983163700
Paper_1999_139,57203285443
Paper_1999_139,7801345165
Paper_1999_147,57198875151
Paper_1999_147,6508107521
Paper_1999_147,6602514188
Paper_1999_153,35554459600
Paper_1999_153,7007018127
Paper_1999_153,7003389900
Paper_1999_157,6603760248
Paper_1999_157,6506721504
Paper_1999_157,6508295427
Paper_1999_158,14029005400
Paper_1999_158,55378197200
Paper_1999_158,55804971700
Paper_1999_177,7202098976
Paper_1999_177,57202493382
Paper_1999_177,57193359082
Paper_1999_18,7004263246
Paper_1999_18,6603512923
Paper_1999_18,7004805546
Paper_1999_183,35235056500
Paper_1999_183,7003995525
Paper_1999_183,6504342990
Paper_1999_192,7202098976
Paper_1999_192,57193359082
Paper_1999_192,57202493382
Paper_1999_196,8535356900
Paper_1999_196,6507900341
Paper_1999_196,57196746618
Paper_1999_202,55346599800
Paper_1999_202,55938666200
Paper_1999_202,7402047563
Paper_1999_208,7006970978
Paper_1999_208,7004035931
Paper_1999_208,6603323171
Paper_1999_213,35181352600
Paper_1999_213,7003357216
Paper_1999_213,7003757246
Paper_1999_219,57198200881
Paper_1999_219,56225769200
Paper_1999_219,7005171550
Paper_1999_221,14029005400
Paper_1999_221,55378197200
Paper_1999_221,7006313691
Paper_1999_225,36950235300
Paper_1999_225,8528449000
Paper_1999_225,57208063208
Paper_1999_237,6603340939
Paper_1999_237,6506630262
Paper_1999_237,7103120089
Paper_1999_25,6602856570
Paper_1999_25,7103035385
Paper_1999_25,56684065200
Paper_1999_256,7005088167
Paper_1999_256,57204251408
Paper_1999_256,7005309018
Paper_1999_257,6505628879
Paper_1999_257,6504689973
Paper_1999_257,6504827828
Paper_1999_266,56709295000
Paper_1999_266,57201927299
Paper_1999_266,6506839162
Paper_1999_27,7003384776
Paper_1999_27,6701592216
Paper_1999_27,6504639243
Paper_1999_274,7006732718
Paper_1999_274,55487942200
Paper_1999_274,57202466361
Paper_1999_275,7006379743
Paper_1999_275,57196854388
Paper_1999_275,13402723600
Paper_1999_28,7004381109
Paper_1999_28,56274041900
Paper_1999_28,7005077813
Paper_1999_284,6602621337
Paper_1999_284,6701325737
Paper_1999_284,56240853500
Paper_1999_288,57201919647
Paper_1999_288,57203894877
Paper_1999_288,6602498265
Paper_1999_289,6507517859
Paper_1999_289,56240853500
Paper_1999_289,6701325737
Paper_1999_290,57207375407
Paper_1999_290,6602406326
Paper_1999_290,55456819000
Paper_1999_294,7004749560
Paper_1999_294,7102593165
Paper_1999_294,6701836968
Paper_1999_300,7004427327
Paper_1999_300,6603337647
Paper_1999_300,7006228800
Paper_1999_307,16312382100
Paper_1999_307,6603292577
Paper_1999_307,55456818300
Paper_1999_31,6701697562
Paper_1999_31,25723925700
Paper_1999_31,6603678713
Paper_1999_319,56220909100
Paper_1999_319,35939478900
Paper_1999_319,7005334806
Paper_1999_32,7004656131
Paper_1999_32,56936174500
Paper_1999_32,7401625254
Paper_1999_326,55137321200
Paper_1999_326,57199680624
Paper_1999_326,17837045600
Paper_1999_332,7801630492
Paper_1999_332,6602547464
Paper_1999_332,6603626377
Paper_1999_334,7401485325
Paper_1999_334,7402973266
Paper_1999_334,7404628363
Paper_1999_335,7003418466
Paper_1999_335,10244418400
Paper_1999_335,37081710300
Paper_1999_337,8636088000
Paper_1999_337,7102672779
Paper_1999_337,56737433300
Paper_1999_34,57196964934
Paper_1999_34,7403093702
Paper_1999_34,57191378609
Paper_1999_341,7004485735
Paper_1999_341,7007036269
Paper_1999_341,6603628607
Paper_1999_342,56132195400
Paper_1999_342,24789204600
Paper_1999_342,57206244234
Paper_1999_343,7401485325
Paper_1999_343,35746225600
Paper_1999_343,7404628363
Paper_1999_345,55194265200
Paper_1999_345,7003771898
Paper_1999_345,37096502400
Paper_1999_346,6603235815
Paper_1999_346,7401479485
Paper_1999_346,7005730772
Paper_1999_347,6603235815
Paper_1999_347,7401479485
Paper_1999_347,7005730772
Paper_1999_351,24342648300
Paper_1999_351,55946867600
Paper_1999_351,7101653405
Paper_1999_359,6506436808
Paper_1999_359,7102003452
Paper_1999_359,35887054500
Paper_1999_362,8856998000
Paper_1999_362,8987296400
Paper_1999_362,7201954806
Paper_1999_366,7007025143
Paper_1999_366,6602900495
Paper_1999_366,6701736263
Paper_1999_37,6505584321
Paper_1999_37,7006228800
Paper_1999_37,6603956356
Paper_1999_370,23110282900
Paper_1999_370,15068560000
Paper_1999_370,57015709600
Paper_1999_376,7003369464
Paper_1999_376,7004485735
Paper_1999_376,6507552019
Paper_1999_38,7410317736
Paper_1999_38,36894845400
Paper_1999_38,35235056500
Paper_1999_382,36152793900
Paper_1999_382,6701612699
Paper_1999_382,6603851655
Paper_1999_387,23095566600
Paper_1999_387,7410316540
Paper_1999_387,57198284950
Paper_1999_40,57195213821
Paper_1999_40,7003431910
Paper_1999_40,57192201720
Paper_1999_400,35502206500
Paper_1999_400,7409525271
Paper_1999_400,7101852522
Paper_1999_401,6701698062
Paper_1999_401,6701337515
Paper_1999_401,57190063011
Paper_1999_403,7202316679
Paper_1999_403,7007049837
Paper_1999_403,7003704306
Paper_1999_408,56667992000
Paper_1999_408,55500839500
Paper_1999_408,6602751487
Paper_1999_412,8293703400
Paper_1999_412,7003541517
Paper_1999_412,24542259400
Paper_1999_413,6602469344
Paper_1999_413,7006351052
Paper_1999_413,6701537174
Paper_1999_415,6603087391
Paper_1999_415,57198065056
Paper_1999_415,57196503864
Paper_1999_419,7102789836
Paper_1999_419,21834924200
Paper_1999_419,7202396321
Paper_1999_427,6506402872
Paper_1999_427,56135192500
Paper_1999_427,6506216799
Paper_1999_434,7003615339
Paper_1999_434,6507771005
Paper_1999_434,7102539213
Paper_1999_435,7403344917
Paper_1999_435,56817910600
Paper_1999_435,16066639100
Paper_1999_437,7202759342
Paper_1999_437,7006233313
Paper_1999_437,25026369800
Paper_1999_443,55663667300
Paper_1999_443,57188770614
Paper_1999_443,7004548863
Paper_1999_445,6602299048
Paper_1999_445,6507747275
Paper_1999_445,7102883467
Paper_1999_447,55662960900
Paper_1999_447,7006992437
Paper_1999_447,55450433900
Paper_1999_45,56362115500
Paper_1999_45,6603463124
Paper_1999_45,6602840576
Paper_1999_452,6505494545
Paper_1999_452,56350556000
Paper_1999_452,7004105016
Paper_1999_459,12040711700
Paper_1999_459,21135982100
Paper_1999_459,7102594331
Paper_1999_468,6505951088
Paper_1999_468,7101795417
Paper_1999_468,56626203100
Paper_1999_472,57207629810
Paper_1999_472,7003498030
Paper_1999_472,7404908953
Paper_1999_478,23021395800
Paper_1999_478,57209158744
Paper_1999_478,6701353743
Paper_1999_48,6506002330
Paper_1999_48,56746516200
Paper_1999_48,7005361162
Paper_1999_485,8688988200
Paper_1999_485,34870489400
Paper_1999_485,12776269900
Paper_1999_486,7201954806
Paper_1999_486,8856998000
Paper_1999_486,8987296400
Paper_1999_488,56556038600
Paper_1999_488,24445978700
Paper_1999_488,55663216200
Paper_1999_489,10739062300
Paper_1999_489,7005953534
Paper_1999_489,7006073512
Paper_1999_493,35808509400
Paper_1999_493,6602920569
Paper_1999_493,55372361500
Paper_1999_494,6603188393
Paper_1999_494,24342648300
Paper_1999_494,55598041700
Paper_1999_502,55396838500
Paper_1999_502,7202243704
Paper_1999_502,6602707091
Paper_1999_520,56266088100
Paper_1999_520,6603769460
Paper_1999_520,7102786179
Paper_1999_525,56276256600
Paper_1999_525,16026945400
Paper_1999_525,16404305300
Paper_1999_529,7006675624
Paper_1999_529,7004700906
Paper_1999_529,7006519255
Paper_1999_532,7102106513
Paper_1999_532,6507764392
Paper_1999_532,7103103127
Paper_1999_533,25644865800
Paper_1999_533,6507754115
Paper_1999_533,6602760895
Paper_1999_539,56362115500
Paper_1999_539,6603463124
Paper_1999_539,6602840576
Paper_1999_541,8856998000
Paper_1999_541,57189023404
Paper_1999_541,8987296400
Paper_1999_548,25026939400
Paper_1999_548,55405404300
Paper_1999_548,57202493423
Paper_1999_557,7005925726
Paper_1999_557,7003563579
Paper_1999_557,6507215622
Paper_1999_56,7403177541
Paper_1999_56,55400011000
Paper_1999_56,7201532606
Paper_1999_560,49763279800
Paper_1999_560,10739630500
Paper_1999_560,56653748600
Paper_1999_563,7004690070
Paper_1999_563,7004402088
Paper_1999_563,7005968941
Paper_1999_570,57201296911
Paper_1999_570,7403094309
Paper_1999_570,7102375215
Paper_1999_577,6507517944
Paper_1999_577,55779466600
Paper_1999_577,6507269677
Paper_1999_581,7007045486
Paper_1999_581,55912757100
Paper_1999_581,6506170660
Paper_1999_586,20735944800
Paper_1999_586,56240853500
Paper_1999_586,6701325737
Paper_1999_588,55663477000
Paper_1999_588,6603379430
Paper_1999_588,57203025811
Paper_1999_596,7004833062
Paper_1999_596,7005810487
Paper_1999_596,7101995434
Paper_1999_598,7003395880
Paper_1999_598,7409544710
Paper_1999_598,6507448537
Paper_1999_600,55927322600
Paper_1999_600,6508198342
Paper_1999_600,6701917525
Paper_1999_602,56051453200
Paper_1999_602,6504006669
Paper_1999_602,13605944000
Paper_1999_604,7801614322
Paper_1999_604,7007049837
Paper_1999_604,7003704306
Paper_1999_611,35181352600
Paper_1999_611,7202086727
Paper_1999_611,6506589553
Paper_1999_614,7102797587
Paper_1999_614,7102842830
Paper_1999_614,57203025811
Paper_1999_618,36629995500
Paper_1999_618,6701675256
Paper_1999_618,7003711094
Paper_1999_623,8145964700
Paper_1999_623,55107632300
Paper_1999_623,7003591668
Paper_1999_630,8154097400
Paper_1999_630,7402716256
Paper_1999_630,56883695800
Paper_1999_633,55445962200
Paper_1999_633,6506308117
Paper_1999_633,6506995041
Paper_1999_635,57194720223
Paper_1999_635,36621402100
Paper_1999_635,57209112029
Paper_1999_639,7801376737
Paper_1999_639,57197185234
Paper_1999_639,57209127642
Paper_1999_643,7103224786
Paper_1999_643,56962751900
Paper_1999_643,57205356104
Paper_1999_645,56340070000
Paper_1999_645,57197011013
Paper_1999_645,7003421654
Paper_1999_65,8380286700
Paper_1999_65,7003822178
Paper_1999_65,15123050200
Paper_1999_650,55903049700
Paper_1999_650,57207229842
Paper_1999_650,55864162600
Paper_1999_654,22034865000
Paper_1999_654,7006029384
Paper_1999_654,56883695800
Paper_1999_66,7004568902
Paper_1999_66,7801641717
Paper_1999_66,8279010500
Paper_1999_665,6603872868
Paper_1999_665,57191236505
Paper_1999_665,36766511600
Paper_1999_667,55122139600
Paper_1999_667,34770556200
Paper_1999_667,57195644069
Paper_1999_668,57198264183
Paper_1999_668,7005383773
Paper_1999_668,7201878148
Paper_1999_669,35956644000
Paper_1999_669,8673441300
Paper_1999_669,55702268100
Paper_1999_679,7403177541
Paper_1999_679,55400011000
Paper_1999_679,7201532606
Paper_1999_681,7103224789
Paper_1999_681,7006822426
Paper_1999_681,6701779070
Paper_1999_684,9839480400
Paper_1999_684,24565507200
Paper_1999_684,55417469800
Paper_1999_688,6508280810
Paper_1999_688,36920088500
Paper_1999_688,6701785714
Paper_1999_691,6602100344
Paper_1999_691,56746516200
Paper_1999_691,7401975982
Paper_1999_695,35577157600
Paper_1999_695,6603141599
Paper_1999_695,13605944000
Paper_1999_699,26644297200
Paper_1999_699,7006029384
Paper_1999_699,57197403514
Paper_1999_702,26644297200
Paper_1999_702,7006029384
Paper_1999_702,57197403514
Paper_1999_707,7005177084
Paper_1999_707,7404380823
Paper_1999_707,57204021371
Paper_1999_720,7201581356
Paper_1999_720,6602681181
Paper_1999_720,7004620724
Paper_1999_723,7003995665
Paper_1999_723,7006533945
Paper_1999_723,57209068246
Paper_1999_724,7004980900
Paper_1999_724,57191104285
Paper_1999_724,55463589800
Paper_1999_73,7102680371
Paper_1999_73,7003821987
Paper_1999_73,6603315672
Paper_1999_736,35186917000
Paper_1999_736,56649547000
Paper_1999_736,36929021100
Paper_1999_74,7006291309
Paper_1999_74,7005406052
Paper_1999_74,6506801657
Paper_1999_743,6603447264
Paper_1999_743,7005882422
Paper_1999_743,35952787900
Paper_1999_744,7004381109
Paper_1999_744,56274041900
Paper_1999_744,7005077813
Paper_1999_748,55411863800
Paper_1999_748,55415396400
Paper_1999_748,6701571419
Paper_1999_749,7005011235
Paper_1999_749,57209029469
Paper_1999_749,6602709044
Paper_1999_75,35582687900
Paper_1999_75,6603521374
Paper_1999_75,7006098752
Paper_1999_752,7006680924
Paper_1999_752,57206972967
Paper_1999_752,26643257600
Paper_1999_759,7005974086
Paper_1999_759,6505875027
Paper_1999_759,7003873016
Paper_1999_76,7006627834
Paper_1999_76,55845419485
Paper_1999_76,6601939568
Paper_1999_761,7003447980
Paper_1999_761,7005471277
Paper_1999_761,7404909601
Paper_1999_77,6701318259
Paper_1999_77,7003995665
Paper_1999_77,7006098752
Paper_1999_770,56956925500
Paper_1999_770,12242760100
Paper_1999_770,7007186350
Paper_1999_774,7006228800
Paper_1999_774,7103314071
Paper_1999_774,6603956356
Paper_1999_776,16026996600
Paper_1999_776,7004157823
Paper_1999_776,56979158400
Paper_1999_777,57203480867
Paper_1999_777,6603171268
Paper_1999_777,56883695800
Paper_1999_779,24342648300
Paper_1999_779,6601955128
Paper_1999_779,7402455445
Paper_1999_781,56531227300
Paper_1999_781,7101735667
Paper_1999_781,9734001400
Paper_1999_783,55927322600
Paper_1999_783,57191438490
Paper_1999_783,6508221486
Paper_1999_784,6506540568
Paper_1999_784,7004700906
Paper_1999_784,7201898484
Paper_1999_786,56256107600
Paper_1999_786,6603118035
Paper_1999_786,55949334100
Paper_1999_792,6602437611
Paper_1999_792,56882966600
Paper_1999_792,21335416600
Paper_1999_797,8856998000
Paper_1999_797,8987296400
Paper_1999_797,6507249111
Paper_1999_801,55779466600
Paper_1999_801,55414840400
Paper_1999_801,57209145860
Paper_1999_802,7006943773
Paper_1999_802,6701738126
Paper_1999_802,6602826587
Paper_1999_812,7404019033
Paper_1999_812,7202603863
Paper_1999_812,7202127653
Paper_1999_815,7003705186
Paper_1999_815,6602789852
Paper_1999_815,7401993531
Paper_1999_82,57208805012
Paper_1999_82,6507734423
Paper_1999_82,57200877765
Paper_1999_826,24342648300
Paper_1999_826,35546763600
Paper_1999_826,6506301921
Paper_1999_828,6602692644
Paper_1999_828,7003431910
Paper_1999_828,6603241436
Paper_1999_835,16171525700
Paper_1999_835,6506684151
Paper_1999_835,55463589800
Paper_1999_841,55587388500
Paper_1999_841,55431412600
Paper_1999_841,7006943773
Paper_1999_846,57201919647
Paper_1999_846,6508177678
Paper_1999_846,6602498265
Paper_1999_848,35735065000
Paper_1999_848,7101670235
Paper_1999_848,57199680594
Paper_1999_860,6507853643
Paper_1999_860,57196913934
Paper_1999_860,36671262900
Paper_1999_861,35281365600
Paper_1999_861,6603179386
Paper_1999_861,55396884300
Paper_1999_863,55429319200
Paper_1999_863,56636219800
Paper_1999_863,7003759282
Paper_1999_864,7005974086
Paper_1999_864,13806394200
Paper_1999_864,6602275111
Paper_1999_872,57205010060
Paper_1999_872,6508028747
Paper_1999_872,7006066876
Paper_1999_878,6603576557
Paper_1999_878,7007186350
Paper_1999_878,24438180600
Paper_1999_882,57205733531
Paper_1999_882,8987296400
Paper_1999_882,8856998000
Paper_1999_893,6603232297
Paper_1999_893,7006728978
Paper_1999_893,7102680397
Paper_1999_894,7103314055
Paper_1999_894,23024052700
Paper_1999_894,57206230811
Paper_1999_896,57203075396
Paper_1999_896,23485697900
Paper_1999_896,35582687900
Paper_1999_915,8154097400
Paper_1999_915,57203480867
Paper_1999_915,56883695800
Paper_1999_92,56956443200
Paper_1999_92,8856998000
Paper_1999_92,8987296400
Paper_1999_920,6701738126
Paper_1999_920,7006943773
Paper_1999_920,6602826587
Paper_1999_925,6506073120
Paper_1999_925,57199349126
Paper_1999_925,6505692248
Paper_1999_926,7006533945
Paper_1999_926,7003995665
Paper_1999_926,7006098752
Paper_1999_928,57199846858
Paper_1999_928,7103304557
Paper_1999_928,7006135675
Paper_1999_932,55779466600
Paper_1999_932,55414840400
Paper_1999_932,57209145860
Paper_1999_936,57197158405
Paper_1999_936,6602273457
Paper_1999_936,57197309087
Paper_1999_948,35789076900
Paper_1999_948,7409798553
Paper_1999_948,57189292263
Paper_1999_951,6505849117
Paper_1999_951,54941101700
Paper_1999_951,6506570990
Paper_1999_952,8988805800
Paper_1999_952,56015976000
Paper_1999_952,6507590388
Paper_1999_954,7005569853
Paper_1999_954,57206374207
Paper_1999_954,57197900650
Paper_1999_955,6602577648
Paper_1999_955,6603253887
Paper_1999_955,57196803190
Paper_1999_957,57208976149
Paper_1999_957,57196192329
Paper_1999_957,6602871099
Paper_1999_96,57189023404
Paper_1999_96,8856998000
Paper_1999_96,8987296400
Paper_1999_967,23994095800
Paper_1999_967,6507330007
Paper_1999_967,23994544000
Paper_1999_970,6603278387
Paper_1999_970,6602801579
Paper_1999_970,55822965964
Paper_1999_971,6701659861
Paper_1999_971,6601986373
Paper_1999_971,36999126000
Paper_1999_978,7004037522
Paper_1999_978,7101670204
Paper_1999_978,7006351052
Paper_1999_980,7004753278
Paper_1999_980,15520245700
Paper_1999_980,7401796590
Paper_1999_982,7103399336
Paper_1999_982,35412772500
Paper_1999_982,57193599702
Paper_1999_986,7005977899
Paper_1999_986,6603101170
Paper_1999_986,57201050021
Paper_1999_991,16064383000
Paper_1999_991,7006006599
Paper_1999_991,23050853300
Paper_1999_998,6506847471
Paper_1999_998,57205940269
Paper_1999_998,36056508700
Paper_2000_100,7005309018
Paper_2000_100,7006292496
Paper_2000_100,7005308699
Paper_2000_1002,6507191534
Paper_2000_1002,7005633509
Paper_2000_1002,6506906084
Paper_2000_1004,57189518380
Paper_2000_1004,57196614962
Paper_2000_1004,56598968400
Paper_2000_1005,57202474900
Paper_2000_1005,57053499800
Paper_2000_1005,57190127993
Paper_2000_1006,57192807733
Paper_2000_1006,57188741067
Paper_2000_1006,57193267356
Paper_2000_1013,6602442631
Paper_2000_1013,6602195288
Paper_2000_1013,6602772795
Paper_2000_1014,35465531100
Paper_2000_1014,7004140659
Paper_2000_1014,35585359300
Paper_2000_1016,16028746700
Paper_2000_1016,55663477000
Paper_2000_1016,57206511553
Paper_2000_1018,16476830400
Paper_2000_1018,6506380381
Paper_2000_1018,6507966769
Paper_2000_1022,55779466600
Paper_2000_1022,55414840400
Paper_2000_1022,57209145860
Paper_2000_1024,20735944200
Paper_2000_1024,55886429300
Paper_2000_1024,23468535600
Paper_2000_1029,57196699311
Paper_2000_1029,7006237330
Paper_2000_1029,7103016467
Paper_2000_1038,7409535512
Paper_2000_1038,56330542600
Paper_2000_1038,6504001067
Paper_2000_1043,7003384779
Paper_2000_1043,57197632180
Paper_2000_1043,57197747696
Paper_2000_1049,7402895693
Paper_2000_1049,57196606635
Paper_2000_1049,6507054347
Paper_2000_105,57201927299
Paper_2000_105,7102883487
Paper_2000_105,36866172900
Paper_2000_1056,36954979500
Paper_2000_1056,6602134487
Paper_2000_1056,57193223547
Paper_2000_1067,56355079900
Paper_2000_1067,7102345055
Paper_2000_1067,55764986800
Paper_2000_1069,36573467500
Paper_2000_1069,57197461778
Paper_2000_1069,57200932323
Paper_2000_1070,7005207141
Paper_2000_1070,57196744495
Paper_2000_1070,57206408125
Paper_2000_1076,55646005400
Paper_2000_1076,6603163138
Paper_2000_1076,55424558500
Paper_2000_1078,36954979500
Paper_2000_1078,57194153559
Paper_2000_1078,57193223547
Paper_2000_1080,57190250167
Paper_2000_1080,57194153559
Paper_2000_1080,57208714175
Paper_2000_1081,6602140885
Paper_2000_1081,7201581356
Paper_2000_1081,35268948000
Paper_2000_1086,15220614400
Paper_2000_1086,57199716373
Paper_2000_1086,6602367887
Paper_2000_1096,7101965941
Paper_2000_1096,7201786942
Paper_2000_1096,17734697800
Paper_2000_1097,57206214777
Paper_2000_1097,57199298142
Paper_2000_1097,56457317500
Paper_2000_1102,57193223547
Paper_2000_1102,36954979500
Paper_2000_1102,57194153559
Paper_2000_1103,6602181085
Paper_2000_1103,7006352824
Paper_2000_1103,6603753933
Paper_2000_1112,57203285443
Paper_2000_1112,6603592977
Paper_2000_1112,56983163700
Paper_2000_1121,57195599231
Paper_2000_1121,57199444575
Paper_2000_1121,56370964300
Paper_2000_1125,7003431910
Paper_2000_1125,36817470900
Paper_2000_1125,7004304252
Paper_2000_1133,8891517200
Paper_2000_1133,56460958100
Paper_2000_1133,6602158235
Paper_2000_1134,36821388300
Paper_2000_1134,36821375400
Paper_2000_1134,12793786100
Paper_2000_1135,35514301800
Paper_2000_1135,7005241782
Paper_2000_1135,16944000000
Paper_2000_1143,56632512000
Paper_2000_1143,16163837600
Paper_2000_1143,35735065000
Paper_2000_1144,57203069089
Paper_2000_1144,6506000151
Paper_2000_1144,34870489400
Paper_2000_1146,7004980900
Paper_2000_1146,57191104285
Paper_2000_1146,55463589800
Paper_2000_1153,35446461900
Paper_2000_1153,7102837773
Paper_2000_1153,6504474266
Paper_2000_1154,35074255400
Paper_2000_1154,7006507317
Paper_2000_1154,7004292185
Paper_2000_1159,10739062300
Paper_2000_1159,57199445583
Paper_2000_1159,7005953534
Paper_2000_116,6602854312
Paper_2000_116,6506974327
Paper_2000_116,7004037524
Paper_2000_1162,57198264183
Paper_2000_1162,6602655864
Paper_2000_1162,7005383773
Paper_2000_1165,57190772485
Paper_2000_1165,6504027948
Paper_2000_1165,57199395405
Paper_2000_1166,7003320431
Paper_2000_1166,6602874218
Paper_2000_1166,7005465166
Paper_2000_1167,7005853939
Paper_2000_1167,56603014000
Paper_2000_1167,55667142600
Paper_2000_117,7004025377
Paper_2000_117,8544629700
Paper_2000_117,7202098867
Paper_2000_1170,56694123700
Paper_2000_1170,8287012700
Paper_2000_1170,55833958000
Paper_2000_1171,7101802867
Paper_2000_1171,36621402100
Paper_2000_1171,6701712869
Paper_2000_1174,6701712869
Paper_2000_1174,7101802867
Paper_2000_1174,36621402100
Paper_2000_1176,55911060400
Paper_2000_1176,7006029384
Paper_2000_1176,57193270047
Paper_2000_1179,7004025281
Paper_2000_1179,56100291700
Paper_2000_1179,7004485735
Paper_2000_1182,36629995500
Paper_2000_1182,55812435200
Paper_2000_1182,7005532932
Paper_2000_1183,55396838500
Paper_2000_1183,9940871800
Paper_2000_1183,36747598400
Paper_2000_1192,16052830900
Paper_2000_1192,7404392063
Paper_2000_1192,55664725000
Paper_2000_1193,7006302907
Paper_2000_1193,6602374334
Paper_2000_1193,7402935470
Paper_2000_1195,7003995527
Paper_2000_1195,7404392063
Paper_2000_1195,55664725000
Paper_2000_1196,7005882420
Paper_2000_1196,7404392063
Paper_2000_1196,55664725000
Paper_2000_1203,8856998000
Paper_2000_1203,8987296400
Paper_2000_1203,7201954806
Paper_2000_1205,55432613000
Paper_2000_1205,7403017723
Paper_2000_1205,6602223865
Paper_2000_1211,6603747623
Paper_2000_1211,20734343700
Paper_2000_1211,24297209800
Paper_2000_1231,7005085565
Paper_2000_1231,55741986900
Paper_2000_1231,7004407888
Paper_2000_1235,55613996400
Paper_2000_1235,55496947700
Paper_2000_1235,7006338084
Paper_2000_1236,56883772900
Paper_2000_1236,7003670051
Paper_2000_1236,6506906084
Paper_2000_1238,20734343700
Paper_2000_1238,6603747623
Paper_2000_1238,24297209800
Paper_2000_1240,20734343700
Paper_2000_1240,7006156455
Paper_2000_1240,7004714806
Paper_2000_1241,7005367988
Paper_2000_1241,7003395779
Paper_2000_1241,36920484100
Paper_2000_1243,35210660500
Paper_2000_1243,7004498423
Paper_2000_1243,56328880100
Paper_2000_1244,54781114400
Paper_2000_1244,56948740200
Paper_2000_1244,8856998000
Paper_2000_1245,7003995527
Paper_2000_1245,7404392063
Paper_2000_1245,55664725000
Paper_2000_1246,6602571721
Paper_2000_1246,7004179862
Paper_2000_1246,36719170300
Paper_2000_1247,7202342293
Paper_2000_1247,7006075953
Paper_2000_1247,24496625100
Paper_2000_1253,35390355100
Paper_2000_1253,24342648300
Paper_2000_1253,7103056331
Paper_2000_1255,8333881400
Paper_2000_1255,9735826400
Paper_2000_1255,8983309400
Paper_2000_1259,23971995600
Paper_2000_1259,7201964908
Paper_2000_1259,18036990400
Paper_2000_1263,7003436069
Paper_2000_1263,7003663047
Paper_2000_1263,7402887276
Paper_2000_1266,6602789118
Paper_2000_1266,7410320182
Paper_2000_1266,6505888431
Paper_2000_1267,7006627834
Paper_2000_1267,7004690070
Paper_2000_1267,7005560302
Paper_2000_1270,20734343700
Paper_2000_1270,7006156455
Paper_2000_1270,7004714806
Paper_2000_1271,37023820200
Paper_2000_1271,55398216400
Paper_2000_1271,7003866934
Paper_2000_1280,6506911091
Paper_2000_1280,6602392932
Paper_2000_1280,6601994572
